group_tropes,sentence_pattern_parsed,genres,contains_characters,separate_trope_words,trope,sentence_subjectivity,sentence_polarity,sentence_modality,spoiler
unknown_trope,NNP NNP NNP NNP show,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Canon Immigrant,CanonImmigrant,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,dodgy seem know NNP wear,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Dodgy Toupee,DodgyToupee,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Embarrassing Middle Name,EmbarrassingMiddleName,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP middle,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Embarrassing Middle Name,EmbarrassingMiddleName,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,bad would wish NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Fate Worse Death,FateWorseThanDeath,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,make insecure mention,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Formerly Fat,FormerlyFat,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP tell NNP one-night NNP NNP lesbian NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Good,ForYourOwnGood,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP married NNP NNP end NNP find NNP NNP NNP run NNP final end original NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Fridge Brilliance,FridgeBrilliance,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,avert varied present desirable beautiful,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Hollywood Pudgy,HollywoodPudgy,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,tired,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Ironic Echo,IronicEcho,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Ironic Echo Cut,IronicEchoCut,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,professional challenge NNP play unfair claim NNP cheat win NNP admit lie whole NNP take,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Jerk Jock,JerkJock,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,mean,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Lampshaded Double Entendre,LampshadedDoubleEntendre,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP become vegetarian attempt force throw,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Meat Versus Veggies,MeatVersusVeggies,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP tell NNP think,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Parrot Exposition,ParrotExposition,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,play NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Public Exposure,PublicExposure,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP seem go slap NNP kiss,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Slap Slap Kiss,SlapSlapKiss,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP swipe,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Straw Misogynist,StrawMisogynist,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
action_adventure_trope plot_trope,NNP NNP take,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Base Belong Us,AllYourBaseAreBelongToUs,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,appear corrupt,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Amoral Attorney,AmoralAttorney,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP necessitated blame,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Bald Evil,BaldOfEvil,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,misunderstand NNP following,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Blondes Evil,BlondesAreEvil,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,able messup NNP reveal end evil inconvenient,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Cardboard Prison,CardboardPrison,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP go undercover first,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Chanteuse,TheChanteuse,OBJECTIVE,POSITIVE,FACTUAL,False
disguise_trope,NNP decorate investigative unable realize NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Clark Kenting,ClarkKenting,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,make understandable fool NNP manage find close stiff fool,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Overshadowed Awesome,OvershadowedByAwesome,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
plot_trope,NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Clear Name,ClearMyName,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP photograph make NNP cause public think,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Dart Board Hate,DartBoardOfHate,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
death_trope,last see NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Death Secret Identity,DeathBySecretIdentity,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,die,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Death Secret Identity,DeathBySecretIdentity,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP occur NNP NNP spill,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Dramatic Thunder,DramaticThunder,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,flicker rumble,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Dramatic Thunder,DramaticThunder,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,occasion NNP fly next need come,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Drop Character,DropInCharacter,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,spin detail NNP last NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Elvis Lives,ElvisLives,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,alternate NNP show,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Expy,Expy,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,see NNP NNP kill employ damaging local,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Hero Insurance,HeroInsurance,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,play follow NNP public NNP opine good,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Horrible Judge Character,HorribleJudgeOfCharacter,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP break NNP move put,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Horrible Judge Character,HorribleJudgeOfCharacter,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,get draw plot sacrifice cause NNP realize attract homicidal protect,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Horrible Judge Character,HorribleJudgeOfCharacter,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,NNP NNP remain freeze work,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Human Popsicle,HumanPopsicle,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,occur NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Call Back,CallBack,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,threaten kill NNP refuse,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Call Back,CallBack,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,opt take NNP NNP freeze NNP trick believe go,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Call Back,CallBack,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,miss,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Drink Wine,IDoNotDrinkWine,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,justify past NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Identical Grandson,IdenticalGrandson,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,turn sick deranged,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Insult Backfire,InsultBackfire,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,exact meet,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Runs Family,ItRunsInTheFamily,VERY_OBJECTIVE,POSITIVE,FACTUAL,True
narrative_device_trope,cut,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Leaning Fourth Wall,LeaningOnTheFourthWall,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,strange NNP fake hook NNP lie,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Lie Detector,LieDetector,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Lie Detector,LieDetector,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,suppose say get lie second,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Lie Detector,LieDetector,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,get NNP force use push,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Lie Detector,LieDetector,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,NNP rival NNP NNP rop literal,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Locked Freezer,LockedInAFreezer,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,get severe used radiate,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Batman Breathe Space,BatmanCanBreatheInSpace,VERY_SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
disguise_trope,true NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Loves Alter Ego,LovesMyAlterEgo,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,take NNP similar look,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Master Delusion,MasterOfDelusion,OBJECTIVE,NEGATIVE,FACTUAL,False
disguise_trope espionage_trope,high adept,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Master Disguise,MasterOfDisguise,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,masquerade NNP NNP NNP complete false breed,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Brain Jar,BrainInAJar,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP adult look old,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Older Look,OlderThanTheyLook,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,replace NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Closer,TheCloser,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP used cheat NNP convince,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Power Perversion Potential,PowerPerversionPotential,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,track find sit used ex-ray look,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Power Perversion Potential,PowerPerversionPotential,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,justify NNP NNP close first reopen new promised,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Put Bus,PutOnABus,OBJECTIVE,POSITIVE,FACTUAL,False
death_trope,NNP take jump NNP NNP NNP zap NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Redemption Equals Death,RedemptionEqualsDeath,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP NNP turn NNP NNP tackle NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Redemption Equals Death,RedemptionEqualsDeath,OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,activate,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Redemption Equals Death,RedemptionEqualsDeath,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
death_trope,activate NNP NNP mean ward blow,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Redemption Equals Death,RedemptionEqualsDeath,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
plot_trope,invoke NNP NNP faced promoted,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Reluctant Retiree,ReluctantRetiree,VERY_OBJECTIVE,POSITIVE,FACTUAL,False
plot_trope,NNP despondent,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Reluctant Retiree,ReluctantRetiree,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,abandoned busy excavate NNP collapsed,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Sinister Subway,SinisterSubway,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP NNP play suspected would awesome turn NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Stage Magician,StageMagician,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP pretend NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Stage Magician,StageMagician,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Stock Footage,StockFootage,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,outside see,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Happened Mouse,WhatHappenedToTheMouse,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP wait NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Dont Ya Shoot,WhyDontYaJustShootHim,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
plot_trope,NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Attack Town Festival,AttackOfTheTownFestival,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,work undercover NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Bad Job Worse Uniform,BadJobWorseUniform,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,pretend cut used simulate,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Bloody Mess,ABloodyMess,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,end leap,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Book Ends,BookEnds,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,mean eliminate saddened,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Comically Missing Point,ComicallyMissingThePoint,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,sin NNP NNP make,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Confessional,Confessional,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,want experience die,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Confessional,Confessional,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,powerful,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Belly Dancer,BellyDancer,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,outfit lose,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Belly Dancer,BellyDancer,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP try seduce hold phallic wear revealing say drip sexual,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Ms Fanservice,MsFanservice,SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP first NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Romantic False Lead,RomanticFalseLead,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,work,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Romantic False Lead,RomanticFalseLead,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
symbolism_trope,NNP start levitate NNP appear,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Something Else Also Rises,SomethingElseAlsoRises,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP find NNP help regain,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Twice Told Tale,TwiceToldTale,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Worst News Judgement Ever,WorstNewsJudgementEver,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP first illustrate get,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Worst News Judgement Ever,WorstNewsJudgementEver,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP marry NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Wrong Guy First,WrongGuyFirst,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP follow NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Avenging Villain,AvengingTheVillain,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,start polite enough escalate NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Cat Fight,CatFight,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP naked,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Changed Jumper,ChangedMyJumper,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP save crush fall sue sprain,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Complaining Rescues Dont Like,ComplainingAboutRescuesTheyDontLike,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,get fed reveal pretend injure dump entire,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Complaining Rescues Dont Like,ComplainingAboutRescuesTheyDontLike,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
death_trope,take NNP ought,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Death Cheap,DeathIsCheap,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
death_trope,NNP NNP freeze turn,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Death Cheap,DeathIsCheap,SUBJECTIVE,POSITIVE,FACTUAL,True
death_trope,NNP NNP NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Death Hypotenuse,DeathOfTheHypotenuse,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP revolve indenture mystical allow pwn chinese NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Friendly Local Chinatown,FriendlyLocalChinatown,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,scum-suck criminal,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Im Standing Right,ImStandingRightHere,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,brush open get close see terrifying piss NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Mirror Scare,MirrorScare,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,show NNP NNP berate,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Never Hero,NeverBeAHero,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP listening rip need,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Ripped Phonebook,RippedFromThePhonebook,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP weaken NNP matter beg hold,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Aint Proud Beg,AintTooProudToBeg,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP good,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Aint Proud Beg,AintTooProudToBeg,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,grovel important,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Aint Proud Beg,AintTooProudToBeg,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,go tell criminal go give go spend,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Aint Proud Beg,AintTooProudToBeg,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,turn rescue,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Baby Trap,TheBabyTrap,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,strike infuse,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Baby Trap,TheBabyTrap,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,suggest NNP drink,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Cool Clear Water,CoolClearWater,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
action_adventure_trope,NNP NNP NNP NNP bazooka NNP fail,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Cyanide Pill,CyanidePill,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP turn NNP sexual cite,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Family Values Villain,FamilyValuesVillain,SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,take,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Family Values Villain,FamilyValuesVillain,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,see walk get fix,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Glitch Matrix,AGlitchInTheMatrix,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP undergo NNP NNP turn sacrifice save NNP good,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Good Feels Good,GoodFeelsGood,SUBJECTIVE,POSITIVE,FACTUAL,True
betrayal_trope,NNP agree extend NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Lied,ILied,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,faced NNP brainwash quit NNP NNP move NNP NNP NNP lunge NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Let,LetMeAtHim,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
plot_trope,bring NNP return get NNP frame,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Doubt Years Changed,NoDoubtTheYearsHaveChangedMe,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP bring future,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Parody Names,ParodyNames,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,capable hurt positive kill used,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Phlebotinum Battery,PhlebotinumBattery,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
narrative_device_trope,NNP NNP used used NNP wo escape,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Phlebotinum Battery,PhlebotinumBattery,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,give save enough find disarm,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Sadistic Choice,SadisticChoice,SUBJECTIVE,NEGATIVE,FACTUAL,False
drama_trope,toy plant lure,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Timmy Well,TimmyInAWell,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
narrative_device_trope,become routine,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Trap Door,TrapDoor,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
spoilered_rotten_trope,NNP swipe,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Wham Line,WhamLine,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP get fight emulate,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Assimilated,YouWillBeAssimilated,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP heroic rogue mild-mannered NNP trap NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,B L M Episode,BLAMEpisode,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP expose secret,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Cassette Craze,CassetteCraze,SUBJECTIVE,NEGATIVE,FACTUAL,True
plot_twist_trope,NNP NNP unmask NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Chair Reveal,ChairReveal,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
plot_twist_trope,,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Chair Reveal,ChairReveal,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
disguise_trope,NNP NNP present NNP NNP illegitimate deformed NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Decoy Leader,DecoyLeader,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope plot_trope,left NNP see hearing,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Doorstop Baby,DoorstopBaby,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Expecting Someone Taller,ExpectingSomeoneTaller,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
plot_trope,NNP put different NNP NNP aware aware cause become fatalistic,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Groundhog Day Loop,GroundhogDayLoop,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP monitor NNP NNP start go off-script,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Headdesk,Headdesk,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
disguise_trope plot_trope,NNP unmask thwart second NNP NNP see walk NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Identity Impersonator,IdentityImpersonator,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
betrayal_trope death_trope,NNP NNP undergo NNP NNP turn attempt free NNP NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Back,InTheBack,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
betrayal_trope death_trope,,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Back,InTheBack,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
betrayal_trope death_trope,reckon much NNP back shoot,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Back,InTheBack,SUBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP pass make illegal use firing,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Kill Poor,KillThePoor,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP quadruped,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Licked Dog,LickedByTheDog,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,hold NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Love Weakness,LoveIsAWeakness,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP tell sadistic feared cutthroat NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,President Evil,PresidentEvil,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP accord fight NNP NNP NNP,genre_Drama Fantasy,CONTAINS_CHARACTERS:TRUE,Aura Vision,AuraVision,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,able detect NNP,genre_Drama Fantasy,CONTAINS_CHARACTERS:FALSE,Aura Vision,AuraVision,SUBJECTIVE,POSITIVE,FACTUAL,False
